t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
1.917000000000000171e+01,-5.694867667707620429e-01,-5.703109238482959586e-01,-6.386483602004090487e-01,-1.037855770326007177e-01,1.182959012207811300e+00,-1.673086203767037983e+00
1.917999999999999972e+01,-5.468557592116607413e-01,-5.476862470286212314e-01,-6.164342971106153701e-01,-7.650191402116301997e-02,1.220311323823131344e+00,-1.656865883423758401e+00
1.919000000000000128e+01,-5.207720527021001411e-01,-5.216038481797397042e-01,-5.903180749439425057e-01,-4.836688226996688211e-02,1.257478002684908613e+00,-1.639989851849202207e+00
1.919999999999999929e+01,-4.908045735414317545e-01,-4.916315594747883155e-01,-5.597747053592810884e-01,-1.925213648975299119e-02,1.294430191940936670e+00,-1.622537904431281763e+00
1.921000000000000085e+01,-4.564768422212757137e-01,-4.572919571058337573e-01,-5.242568578657909040e-01,1.095132946143362318e-02,1.331139613547933198e+00,-1.604581642550971798e+00
1.921999999999999886e+01,-4.173621363170371690e-01,-4.181581720219602616e-01,-4.833565462028614479e-01,4.233109764722176038e-02,1.367578257376213857e+00,-1.586185294047282035e+00
1.923000000000000043e+01,-3.733070828366258365e-01,-3.740785777878286589e-01,-4.371225038448649514e-01,7.495202778923004683e-02,1.403717924356207902e+00,-1.567406567965891284e+00
1.924000000000000199e+01,-3.247811015734372031e-01,-3.255268211479996898e-01,-3.864149056921311054e-01,1.088557975445688664e-01,1.439529612700085170e+00,-1.548297479164827184e+00
1.925000000000000000e+01,-2.731005197599595813e-01,-2.738239055753602935e-01,-3.328957043970992014e-01,1.440612693237741659e-01,1.474982730293963984e+00,-1.528905109710418930e+00
1.926000000000000156e+01,-2.201242707757829764e-01,-2.208300945041524188e-01,-2.784500656859387746e-01,1.805656276704781238e-01,1.510044105910191226e+00,-1.509272291684393252e+00
1.926999999999999957e+01,-1.675532247911708239e-01,-1.682438301799045743e-01,-2.245500544092684514e-01,2.183461843144615111e-01,1.544676764573194028e+00,-1.489438205793589098e+00
1.928000000000000114e+01,-1.164911167531460789e-01,-1.171657137420956951e-01,-1.720654039278020631e-01,2.573627136319490694e-01,1.578838410462448660e+00,-1.469438895680988288e+00
1.928999999999999915e+01,-6.747489864802824755e-02,-6.813083738014896751e-02,-1.214082698387265458e-01,2.975601573157868884e-01,1.612479548467661505e+00,-1.449307698433442981e+00
1.930000000000000071e+01,-2.068902008404638337e-02,-2.132307331079741353e-02,-7.273002861267924279e-02,3.388715312279726444e-01,1.645541149060265829e+00,-1.429075590488559033e+00
1.930999999999999872e+01,2.385504310460534461e-02,2.324596932106515190e-02,-2.605691567375911788e-02,3.812208708198022711e-01,1.677951734248646964e+00,-1.408771444696259367e+00
1.932000000000000028e+01,6.621483958707319317e-02,6.563342177677200517e-02,1.863543172303339102e-02,4.245260701266517778e-01,1.709623734120298888e+00,-1.388422191104124570e+00
1.933000000000000185e+01,1.064656293139966126e-01,1.059140573065582291e-01,6.138500884544018099e-02,4.687014936924956965e-01,1.740448937801690965e+00,-1.368052866162571268e+00
1.933999999999999986e+01,1.446773504510548980e-01,1.441573465155630007e-01,1.022262638698168136e-01,5.136602725806503900e-01,1.770292857381164708e+00,-1.347686531653252473e+00
1.935000000000000142e+01,1.809053205960760025e-01,1.804181879173700764e-01,1.411827402172876056e-01,5.593162234937893995e-01,1.798987866940113367e+00,-1.327344036246591363e+00
1.935999999999999943e+01,2.151873074395440621e-01,2.147339838599339190e-01,1.782645009001841974e-01,6.055853600990626084e-01,1.826325136176351283e+00,-1.307043587552687569e+00
1.937000000000000099e+01,2.475434765071927723e-01,2.471245852472776505e-01,2.134678885441259055e-01,6.523869876975821880e-01,1.852045756025769041e+00,-1.286800097031479240e+00
1.937999999999999901e+01,2.779776182574470456e-01,2.775935139362344373e-01,2.467764613459197953e-01,6.996443890503156737e-01,1.875832227272224983e+00,-1.266624259760007920e+00
1.939000000000000057e+01,3.064789520732524863e-01,3.061297627669584687e-01,2.781625709722765905e-01,7.472851185861366652e-01,1.897302844691717949e+00,-1.246521329907837927e+00
1.940000000000000213e+01,3.330242213014178443e-01,3.327098881972117006e-01,3.075893472299021658e-01,7.952409245040419350e-01,1.916013502759996268e+00,-1.226489563169629537e+00
1.941000000000000014e+01,3.575799829039155719e-01,3.573002996104174267e-01,3.350129955048213315e-01,8.434473123432068009e-01,1.931473488681593409e+00,-1.206518315143854991e+00
1.942000000000000171e+01,3.801050761009320267e-01,3.798597280724874681e-01,3.603853682892409482e-01,8.918427515788135418e-01,1.943182011843753720e+00,-1.186585806914275176e+00
1.942999999999999972e+01,4.005532790117724007e-01,4.003418854876212851e-01,3.836567880740228142e-01,9.403675042327775957e-01,1.950687338401387416e+00,-1.166656606125297202e+00
1.944000000000000128e+01,4.188761613638938286e-01,4.186983190746869088e-01,4.047790878624680788e-01,9.889620243445295111e-01,1.953658681561867283e+00,-1.146678923920042781e+00
1.944999999999999929e+01,4.350261196788320905e-01,4.348814490709177472e-01,4.237088109563196259e-01,1.037564830051697973e+00,1.951947542858781581e+00,-1.126581874705090636e+00
1.946000000000000085e+01,4.489595536735271342e-01,4.488477472947255409e-01,4.404104807676815225e-01,1.086109685597483887e+00,1.945612554191563426e+00,-1.106272904081796238e+00
1.946999999999999886e+01,4.606401077761702600e-01,4.605609789592310932e-01,4.548598204511005161e-01,1.134521833001794544e+00,1.934897485110988580e+00,-1.085635643570219244e+00
1.948000000000000043e+01,4.700418685406199115e-01,4.699953983753840658e-01,4.670467654703545080e-01,1.182712871250463538e+00,1.920175350979418827e+00,-1.064528478186501870e+00
1.949000000000000199e+01,4.771523735375969855e-01,4.771387564136391202e-01,4.769781065432395772e-01,1.230573663294260323e+00,1.901883600198855051e+00,-1.042784123125059859e+00
1.950000000000000000e+01,4.819752754085735447e-01,4.819949580368009801e-01,4.846795811150568234e-01,1.277964333396477414e+00,1.880470458111542786e+00,-1.020210474071627127e+00
1.951000000000000156e+01,4.845324875290050737e-01,4.845861987090701595e-01,4.901972550699069675e-01,1.324699940636931528e+00,1.856360205280676468e+00,-9.965929203752559307e-01
1.951999999999999957e+01,4.848656558256966842e-01,4.849544277671212211e-01,4.935980654199219608e-01,1.370529780234146511e+00,1.829935747472475782e+00,-9.716981946242281287e-01
1.953000000000000114e+01,4.830368285453341959e-01,4.831620048018990810e-01,4.949694456974168544e-01,1.415107544362170344e+00,1.801533181485290402e+00,-9.452796778126862920e-01
1.953999999999999915e+01,4.791282441761492983e-01,4.792914746271368376e-01,4.944180203620555103e-01,1.457949294056803957e+00,1.771443219131893176e+00,-9.170839140284978708e-01
1.955000000000000071e+01,4.732412186743768512e-01,4.734444410582361318e-01,4.920674242746856941e-01,1.498378032535851556e+00,1.739915827011257354e+00,-8.868579218479680781e-01
1.955999999999999872e+01,4.654941826697555629e-01,4.657395908482031555e-01,4.880553697627609822e-01,1.535461990614411576e+00,1.707165916785114312e+00,-8.543567650536303404e-01
1.957000000000000028e+01,4.560199832695370215e-01,4.563099846097668499e-01,4.825301397087998767e-01,1.567976393311162120e+00,1.673378965338681912e+00,-8.193507724931294867e-01
1.958000000000000185e+01,4.449626225931815893e-01,4.452997861618153697e-01,4.756467230881039621e-01,1.594458434516822676e+00,1.638716070313608775e+00,-7.816318019032572062e-01
1.958999999999999986e+01,4.324736433522853307e-01,4.328606414161734750e-01,4.675628253259036526e-01,1.613446349316222772e+00,1.603318283444755465e+00,-7.410180220263500317e-01
1.960000000000000142e+01,4.187083878066136799e-01,4.191479338826651357e-01,4.584349790817012771e-01,1.623896026389273661e+00,1.567310226089741576e+00,-6.973568321626563149e-01
1.960999999999999943e+01,4.038223535698780564e-01,4.043171393125447599e-01,4.484149564997731430e-01,1.625542908213813309e+00,1.530803059143696743e+00,-6.505257258495458217e-01
1.962000000000000099e+01,3.879678443592439185e-01,3.885204775364504148e-01,4.376466430767900762e-01,1.618923131329952358e+00,1.493896898862696609e+00,-6.004311061808345062e-01
1.962999999999999901e+01,3.712910755193533641e-01,3.719040209599336344e-01,4.262634857920731823e-01,1.605071392075551717e+00,1.456682767413121304e+00,-5.470052524947840444e-01
1.964000000000000057e+01,3.539298472167424769e-01,3.546053715893460190e-01,4.143865779232900337e-01,1.585165056022594943e+00,1.419244154760852972e+00,-4.902017999411705240e-01
1.965000000000000213e+01,3.360118491972078902e-01,3.367519698751786361e-01,4.021233955184042586e-01,1.560299320040593241e+00,1.381658254747517578e+00,-4.299902545819018207e-01
1.966000000000000014e+01,3.176536130137438962e-01,3.184600519290077814e-01,3.895671618780143786e-01,1.531401456482370582e+00,1.343996922825107410e+00,-3.663502400140310478e-01
1.967000000000000171e+01,2.989600916521251706e-01,2.998342321473299599e-01,3.767967843252417737e-01,1.499224548962400982e+00,1.306327391339318744e+00,-2.992664957741535403e-01
1.967999999999999972e+01,2.800248119498240928e-01,2.809676587784518120e-01,3.638772878632122731e-01,1.464371957527510038e+00,1.268712765710449997e+00,-2.287263204794910409e-01
1.969000000000000128e+01,2.609305268518816723e-01,2.619426679926384338e-01,3.508606571375882943e-01,1.427327886624671027e+00,1.231212319789044995e+00,-1.547226378461364349e-01
1.969999999999999929e+01,2.417502816362718521e-01,2.428318506514366149e-01,3.377869962734428300e-01,1.388484799095811795e+00,1.193881593696538790e+00,-7.726906657511911636e-02
1.971000000000000085e+01,2.225488038017350012e-01,2.236994417330844531e-01,3.246859166623510817e-01,1.348165413170370419e+00,1.156772301082644949e+00,3.560123859750852215e-03
1.971999999999999886e+01,2.033841277411707615e-01,2.046029434169996941e-01,3.115780707316230802e-01,1.306639576115400825e+00,1.119932043976532565e+00,8.754095945264614431e-02
1.973000000000000043e+01,1.843093705977931762e-01,1.855948988591242799e-01,2.984767595484671965e-01,1.264136991940984833e+00,1.083403831291846364e+00,1.741261243148791715e-01
1.974000000000000199e+01,1.653745841467093580e-01,1.667247410339390279e-01,2.853895526963927676e-01,1.220856792610077068e+00,1.047225403102578944e+00,2.621754081902378797e-01
1.975000000000000000e+01,1.466286155648619527e-01,1.480406507006162276e-01,2.723198711203395073e-01,1.176974763031680915e+00,1.011428362768328038e+00,3.497309681505887946e-01
1.976000000000000156e+01,1.281209193997622786e-01,1.295913654962518313e-01,2.592684942972225959e-01,1.132648834658262604e+00,9.760371277329717987e-01,4.342347959827658199e-01
1.976999999999999957e+01,1.099032702915365145e-01,1.114278907905515426e-01,2.462349638558941067e-01,1.088023294972265465e+00,9.410677192956915516e-01,5.133765924047545282e-01
1.978000000000000114e+01,9.203133323872536575e-02,9.360506893859799060e-02,2.332188644862033255e-01,1.043232035455085249e+00,9.065264269045921752e-01,5.858750988439317409e-01
1.978999999999999915e+01,7.456605232268748162e-02,7.618296921349593243e-02,2.202209709077464495e-01,9.984010659899408280e-01,8.724083962867347219e-01,6.514894119293869190e-01
1.980000000000000071e+01,5.757482286468340593e-02,5.922806331462704410e-02,2.072442553414717836e-01,9.536504565161159075e-01,8.386962102852587586e-01,7.105605156068122152e-01
1.980999999999999872e+01,4.113241337384465623e-02,4.281415408319300120e-02,1.942947559973496885e-01,9.090958177612452618e-01,8.053585454195277826e-01,7.636155319357926796e-01
1.982000000000000028e+01,2.532160479460576763e-02,2.702302530887346066e-02,1.813823098984066462e-01,8.648493973585937855e-01,7.723490083878659096e-01,8.111719981025875548e-01
1.983000000000000185e+01,1.023351500804270398e-02,1.194478113134023189e-02,1.685211549975458301e-01,8.210208422981852827e-01,7.396052617043520350e-01,8.536725214419362828e-01
1.983999999999999986e+01,-4.032423353915293163e-03,-2.322155875807641046e-03,1.557304105886330170e-01,7.777176607865552427e-01,7.070485575229612518e-01,8.914769502958050928e-01
1.985000000000000142e+01,-1.736886168204210268e-02,-1.567141794009285771e-02,1.430344430657859434e-01,7.350454045165550898e-01,6.745837896084929675e-01,9.248744183817858566e-01
1.985999999999999943e+01,-2.966133713114582626e-02,-2.798946282932479601e-02,1.304631251884169618e-01,6.931075854124544300e-01,6.421001626269587925e-01,9.541000121399946243e-01
1.987000000000000099e+01,-4.078949702028000779e-02,-3.915676203640050534e-02,1.180519963604117484e-01,6.520053381952746197e-01,6.094725458114779171e-01,9.793507701835849621e-01
1.987999999999999901e+01,-5.062875433006863712e-02,-4.904941594334844002e-02,1.058423299657186289e-01,6.118368417909466617e-01,5.765635427181360351e-01,1.000799527782480824e+00
1.989000000000000057e+01,-5.905236684614578735e-02,-5.754119001730184646e-02,9.388111158571521564e-02,5.726965158817438617e-01,5.432262579375052303e-01,1.018606400321932837e+00
1.990000000000000213e+01,-6.593391080651789249e-02,-6.450594535459075463e-02,8.222093140579767034e-02,5.346740185153924241e-01,5.093076888776708611e-01,1.032928040426793759e+00
1.991000000000000014e+01,-7.115009348687750812e-02,-6.982041089893509245e-02,7.091979081186983169e-02,4.978530775053602864e-01,4.746526135466280216e-01,1.043924831602866199e+00
1.992000000000000171e+01,-7.458381861028751114e-02,-7.336721493801701133e-02,6.004082183780035109e-02,4.623101994917991897e-01,4.391077958324366426e-01,1.051766125809616481e+00
1.992999999999999972e+01,-7.612738649565520266e-02,-7.503806191809203607e-02,4.965191562595483443e-02,4.281133093118997812e-01,4.025262898139082557e-01,1.056633597651563061e+00
1.994000000000000128e+01,-7.568568191579594373e-02,-7.473691088267264693e-02,3.982525464452868480e-02,3.953203796411357551e-01,3.647716034195713775e-01,1.058722774622563811e+00
1.994999999999999929e+01,-7.317917940452667303e-02,-7.238298889616534559e-02,3.063674235738855778e-02,3.639781141550627597e-01,3.257214801930258252e-01,1.058242838668536301e+00
1.996000000000000085e+01,-6.854658512885281052e-02,-6.791346026848299466e-02,2.216532286793737594e-02,3.341207476162547652e-01,2.852710807073649546e-01,1.055414860730100379e+00
1.996999999999999886e+01,-6.174693892330684886e-02,-6.128557525239664017e-02,1.449218373075378263e-02,3.057690218431352580e-01,2.433353886375020370e-01,1.050468703951313643e+00
1.998000000000000043e+01,-5.276102358620227140e-02,-5.247814356211755182e-02,7.699836693967898604e-03,2.789293871769557009e-01,1.998507269592287861e-01,1.043638914320043742e+00
1.999000000000000199e+01,-4.159196908142759330e-02,-4.149221628637844717e-02,1.871073946105972219e-03,2.535934681148946934e-01,1.547753408778030915e-01,1.035159974556208784e+00
2.000000000000000000e+01,-2.826499588446296229e-02,-2.835091478888585037e-02,-2.912198019364153900e-03,2.297378168478120264e-01,1.080890766809686765e-01,1.025261327397336775e+00
2.001000000000000156e+01,-1.282630637603721091e-02,-1.309840863912370423e-02,-6.570238305243170096e-03,2.073239648706313165e-01,5.979225255267917039e-02,1.014162567133814807e+00
2.001999999999999957e+01,4.658801565848968984e-03,4.201889999879360182e-03,-9.026848676963350471e-03,1.862987687917670998e-01,9.903871644184714107e-03,1.002069148962255296e+00
2.003000000000000114e+01,2.410846631393315231e-02,2.346978962407497704e-02,-1.021082156357311366e-02,1.665950344331187383e-01,-4.154063355938042434e-02,9.891688923589851967e-01
2.003999999999999915e+01,4.542726587204737321e-02,4.461127070428760888e-02,-1.005742221474081877e-02,1.481323945364239059e-01,-9.449191745438334511e-02,9.756294569120531612e-01
2.005000000000000071e+01,6.850949583350451899e-02,6.752173072580047730e-02,-8.509857595031422584e-03,1.308184085554474629e-01,-1.488892803811396881e-01,9.615968653785712528e-01
2.005999999999999872e+01,9.324252310649949749e-02,9.208932517561507769e-02,-5.520674889051502277e-03,1.145498500747255122e-01,-2.046630603032277840e-01,9.471950555013732842e-01
2.007000000000000028e+01,1.195100355905196476e-01,1.181982217371251309e-01,-1.053025411726360439e-03,9.921414552295082512e-02,-2.617366467927025875e-01,9.325263606061462429e-01
2.008000000000000185e+01,1.471950375615264095e-01,1.457316159372842312e-01,4.918273779326187700e-03,8.469092965349656055e-02,-3.200279052566720739e-01,9.176727635715744569e-01
2.008999999999999986e+01,1.761824818169919205e-01,1.745743944878863640e-01,1.240594595223853958e-02,7.085368484477183593e-02,-3.794497706340217991e-01,9.026977362400365745e-01
2.010000000000000142e+01,2.063614709027798977e-01,2.046153749710376557e-01,2.140978712642793713e-02,5.757143445021983830e-02,-4.399097084289401161e-01,8.876484669213792200e-01
2.010999999999999943e+01,2.376269987576273834e-01,2.357490893479389227e-01,3.191656700092004861e-02,4.471046353687613273e-02,-5.013075934259048072e-01,8.725582888622338551e-01
2.012000000000000099e+01,2.698812366619071090e-01,2.678771121109737585e-01,4.390032348017292030e-02,3.213604309594475517e-02,-5.635313198574807281e-01,8.574491457291812946e-01
2.012999999999999901e+01,3.030343909157743321e-01,3.009089582257360451e-01,5.732305012240435094e-02,1.971413614574191175e-02,-6.264490101950087597e-01,8.423339622521032188e-01
2.014000000000000057e+01,3.370051749304477928e-01,3.347625920247316866e-01,7.213575151914908279e-02,7.313065585324962647e-03,-6.898959528106826111e-01,8.272188212665434470e-01
2.015000000000000213e+01,3.717209443118238976e-01,3.693645956063543734e-01,8.827981743142410131e-02,-5.194875618412697627e-03,-7.536531935871514376e-01,8.121048854633315939e-01
2.016000000000000014e+01,4.071175425470474618e-01,4.046500441182375729e-01,1.056886464202648757e-01,-1.793189138633588531e-02,-8.174129228057129826e-01,7.969900295484450004e-01
2.017000000000000171e+01,4.431388966880076552e-01,4.405621291011313501e-01,1.242894362341494530e-01,-3.101324666628801907e-02,-8.807237832958816348e-01,7.818701742665447041e-01
2.017999999999999972e+01,4.797363890807898046e-01,4.770515573124003983e-01,1.440050519370247306e-01,-4.454594962030322680e-02,-9.429092838921100395e-01,7.667403349431408666e-01
2.019000000000000128e+01,5.168680096978753857e-01,5.140757334427197289e-01,1.647558846666230536e-01,-5.862757382675876094e-02,-1.002962757932506888e+00,7.515954072695030241e-01
2.019999999999999929e+01,5.544972667189007609e-01,5.515977078331559813e-01,1.864616223217026025e-01,-7.334524237259498758e-02,-1.059461240539751437e+00,7.364307245202030838e-01
2.021000000000000085e+01,5.925917905289647125e-01,5.895848331179448509e-01,2.090428679451036276e-01,-8.877479592058801217e-02,-1.110619861064249259e+00,7.212424202815752583e-01
2.021999999999999886e+01,6.311215081055194798e-01,6.280070146813656606e-01,2.324225581350223280e-01,-1.049801645793162486e-01,-1.154644371373526601e+00,7.060276362341160183e-01
2.023000000000000043e+01,6.700561702614576953e-01,6.668343579094069273e-01,2.565271522988377129e-01,-1.220129615000575818e-01,-1.190318269114040373e+00,6.907846071754215611e-01
2.024000000000000199e+01,7.093618641488566023e-01,7.060338714561454898e-01,2.812875805314474231e-01,-1.399123102132380225e-01,-1.217387628396051857e+00,6.755126566164135760e-01
2.025000000000000000e+01,7.489958972485063482e-01,7.455646610665157548e-01,3.066399525194438702e-01,-1.587049130572817379e-01,-1.236428313630346887e+00,6.602121280014676685e-01
2.026000000000000156e+01,7.888990084350416820e-01,7.853706591229241418e-01,3.325260416150581655e-01,-1.784053596453187840e-01,-1.248422367640404040e+00,6.448842758310926460e-01
2.026999999999999957e+01,8.289831645628347179e-01,8.253692786881346999e-01,3.588935657178842220e-01,-1.990166670169882801e-01,-1.254405495541723869e+00,6.295311334310897955e-01
2.028000000000000114e+01,8.691119510027405237e-01,8.654332625535289258e-01,3.856962909419726637e-01,-2.205310333248818866e-01,-1.255296553006285842e+00,6.141553714840178868e-01
2.028999999999999915e+01,9.090686545482800085e-01,9.053611890842889753e-01,4.128939863712532965e-01,-2.429307797573406758e-01,-1.251852438813540136e+00,5.987601576905070555e-01
2.030000000000000071e+01,9.485044376184296189e-01,9.448295165786025906e-01,4.404522547887589345e-01,-2.661894472251823407e-01,-1.244678289624962852e+00,5.833490248978380199e-01
2.030999999999999872e+01,9.868571752227290883e-01,9.833168383886811137e-01,4.683422631693862082e-01,-2.902730090224679982e-01,-1.234253863384746186e+00,5.679257518940221683e-01
2.032000000000000028e+01,1.023237791406261366e+00,1.019995048529755977e+00,4.965403900117085212e-01,-3.151411569480392361e-01,-1.220960304082604253e+00,5.524942603625280224e-01
2.033000000000000185e+01,1.056316379089457413e+00,1.053610683553177108e+00,5.250278002420746271e-01,-3.407486172334595054e-01,-1.205102534994486607e+00,5.370585287127667140e-01
2.033999999999999986e+01,1.084332455784781546e+00,1.082462123446360946e+00,5.537899503391161549e-01,-3.670464541568665418e-01,-1.186926728163680167e+00,5.216225237028317974e-01
2.035000000000000142e+01,1.105437113710542762e+00,1.104676685197250485e+00,5.828160153331565230e-01,-3.939833220478080600e-01,-1.166633578760927881e+00,5.061901485388857758e-01
2.035999999999999943e+01,1.118364755343667305e+00,1.118850148831060487e+00,6.120982141669029097e-01,-4.215066332063586163e-01,-1.144388325061611589e+00,4.907652071935248994e-01
2.037000000000000099e+01,1.122923451030843900e+00,1.124610452910129954e+00,6.416309919760587732e-01,-4.495636145210948342e-01,-1.120328339350667779e+00,4.753513830572567711e-01
2.037999999999999901e+01,1.119852593692761467e+00,1.122578267920212980e+00,6.714099865235423348e-01,-4.781022343095412963e-01,-1.094568931533523859e+00,4.599522310568036065e-01
2.039000000000000057e+01,1.110313494107231680e+00,1.113880638652689825e+00,7.014306616665111349e-01,-5.070719874046215603e-01,-1.067207845005519573e+00,4.445711810192808366e-01
2.040000000000000213e+01,1.095482360026240221e+00,1.099709268695606257e+00,7.316864204307074182e-01,-5.364245349014791220e-01,-1.038328794585753556e+00,4.292115514292806910e-01
2.041000000000000014e+01,1.076373442074049835e+00,1.081109936107344183e+00,7.621658926561059033e-01,-5.661141998263354846e-01,-1.008004302303592503e+00,4.138765717978324377e-01
2.042000000000000171e+01,1.053806966053354000e+00,1.058934018289327650e+00,7.928489005502847853e-01,-5.960983261204947370e-01,-9.762980174677504674e-01,3.985694125391896492e-01
2.042999999999999972e+01,1.028433104029219836e+00,1.033857380453758745e+00,8.237002801842681077e-01,-6.263375115573356355e-01,-9.432666595439155310e-01,3.832932209826428460e-01
2.044000000000000128e+01,1.000767946482546300e+00,1.006415943330170260e+00,8.546601852919276654e-01,-6.567957278812528443e-01,-9.089616861370168888e-01,3.680511626321488761e-01
2.044999999999999929e+01,9.712260448583346362e-01,9.770392065734414544e-01,8.856285751312611421e-01,-6.874403425208952534e-01,-8.734307633320094189e-01,3.528464664373710535e-01
2.046000000000000085e+01,9.401460739096901831e-01,9.460770588217440880e-01,9.164400948154872717e-01,-7.182420565991756156e-01,-8.367190973932688847e-01,3.376824737675779842e-01
2.046999999999999886e+01,9.078100898118974804e-01,9.138200005207515186e-01,9.468234311049801288e-01,-7.491747729179690785e-01,-7.988706721408669331e-01,3.225626895817276241e-01
2.048000000000000043e+01,8.744577530625973205e-01,8.805140986425942229e-01,9.763372987133867031e-01,-7.802154064181334725e-01,-7.599294256361698308e-01,3.074908358252809171e-01
2.049000000000000199e+01,8.402968211258338149e-01,8.463720149399960313e-01,1.004277819148838846e+00,-8.113436475553249538e-01,-7.199403908958309506e-01,2.924709062108189483e-01
2.050000000000000000e+01,8.055109336066301751e-01,8.115811778600461324e-01,1.029572917033208412e+00,-8.425416865727120008e-01,-6.789508169614072441e-01,2.775072216739818964e-01
2.051000000000000156e+01,7.702654341984347397e-01,7.763098856055042907e-01,1.050742596602515455e+00,-8.737939038298895289e-01,-6.370112787682399302e-01,2.626044865353626134e-01
2.051999999999999957e+01,7.347117566918031084e-01,7.407118975658046889e-01,1.066092537929901773e+00,-9.050865291020593340e-01,-5.941767764388408146e-01,2.477678451786107239e-01
2.053000000000000114e+01,6.989907424147736581e-01,7.049299051743516120e-01,1.074237128566850830e+00,-9.364072681187211034e-01,-5.505078154814768698e-01,2.330029378224663938e-01
2.053999999999999915e+01,6.632351443586321782e-01,6.690981524733270458e-01,1.074650786013949144e+00,-9.677448926375672444e-01,-5.060714488447912718e-01,2.183159567563879300e-01
2.055000000000000071e+01,6.275714939273977500e-01,6.333443937846112703e-01,1.067748922788939847e+00,-9.990887832258352752e-01,-4.609422512920738901e-01,2.037137018411364631e-01
2.055999999999999872e+01,5.921214515839832160e-01,5.977913171571551665e-01,1.054506290272354097e+00,-1.030428412242185621e+00,-4.152031841585532845e-01,1.892036356868782576e-01
2.057000000000000028e+01,5.570027249463784802e-01,5.625575225997214712e-01,1.036032682469626653e+00,-1.061752743125088605e+00,-3.689462955850805748e-01,1.747939384396746121e-01
2.058000000000000185e+01,5.223296126506857817e-01,5.277581167633424997e-01,1.013338781416163625e+00,-1.093049517409807603e+00,-3.222731906605845742e-01,1.604935622051089084e-01
2.058999999999999986e+01,4.882132165904187748e-01,4.935049690130944300e-01,9.872648538126562734e-01,-1.124304381519726892e+00,-2.752951971772701345e-01,1.463122853446422456e-01
2.060000000000000142e+01,4.547613568243562554e-01,4.599066643282626599e-01,9.584865735141584464e-01,-1.155499796355623054e+00,-2.281331497569116518e-01,1.322607672314914939e-01
2.060999999999999943e+01,4.220782208940097036e-01,4.270681852290236780e-01,9.275443934787234168e-01,-1.186613636740337707e+00,-1.809167207994412663e-01,1.183506033708597860e-01
2.062000000000000099e+01,3.902637816353107247e-01,3.950903566169918779e-01,8.948743495931190672e-01,-1.217617357138973233e+00,-1.337832430848880372e-01,1.045943816372795210e-01
2.062999999999999901e+01,3.594130225047721394e-01,3.640690921979246042e-01,8.608336959113714881e-01,-1.248473539432924939e+00,-8.687599848879970499e-02,9.100574033702624188e-02
2.064000000000000057e+01,3.296150172317473537e-01,3.340944882293704898e-01,8.257205882064168057e-01,-1.279132558807122511e+00,-4.034198916440079330e-02,7.759942857668811200e-02
2.065000000000000213e+01,3.009519178353085023e-01,3.052498182425782414e-01,7.897887354920604119e-01,-1.309527975095555963e+00,5.670740726840928225e-03,6.439136955539093154e-02
2.066000000000000014e+01,2.734979105817999523e-01,2.776104880316611068e-01,7.532581879733493135e-01,-1.339570081454148465e+00,5.101610943316237101e-02,5.139872844470394497e-02
2.067000000000000171e+01,2.473182043937259822e-01,2.512430142200929861e-01,7.163232569226081203e-01,-1.369136767921016684e+00,9.555315488460508488e-02,3.863998502903254195e-02
2.067999999999999972e+01,2.224681133677411937e-01,2.262040901617161648e-01,6.791583192510164402e-01,-1.398060506500188094e+00,1.391491359950677853e-01,2.613501257464845295e-02
2.069000000000000128e+01,1.989922912250992049e-01,2.025397966548536655e-01,6.419220487865386904e-01,-1.426109827221945014e+00,1.816823570291921652e-01,1.390516448725331866e-02
2.069999999999999929e+01,1.769241653831521432e-01,1.802850071092151341e-01,6.047604577421336058e-01,-1.452963338772965685e+00,2.230445092995665957e-01,1.973369555579584933e-03
2.071000000000000085e+01,1.562856047481248067e-01,1.594630231566056544e-01,5.678090173790990569e-01,-1.478174754202508767e+00,2.631423662635173910e-01,-9.635763150702358892e-03
2.071999999999999886e+01,1.370868400238545171e-01,1.400854613778858004e-01,5.311940489194715287e-01,-1.501130168739921666e+00,3.018987304239341696e-01,-2.089582666711109482e-02
2.073000000000000043e+01,1.193266389601816968e-01,1.221523956271969302e-01,4.950335228331982362e-01,-1.521007481755404456e+00,3.392526021593733065e-01,-3.177848640274671954e-02
2.074000000000000199e+01,1.029927238133110379e-01,1.056527439771889343e-01,4.594373707979703125e-01,-1.536766729307603718e+00,3.751586104020026569e-01,-4.225333548538634520e-02
2.075000000000000000e+01,8.806240544688892502e-02,9.056487616639585791e-02,4.245073947543953619e-01,-1.547225242723323291e+00,4.095858023646354873e-01,-5.228773452573665104e-02
2.076000000000000156e+01,7.450339899574653924e-02,7.685740743080315962e-02,3.903368479169185834e-01,-1.551268777155744960e+00,4.425159274890545502e-01,-6.184663437905013605e-02
2.076999999999999957e+01,6.227478017038945435e-02,6.449013833070049717e-02,3.570097584358716825e-01,-1.548161037545449759e+00,4.739413675569851825e-01,-7.089238151976273716e-02
2.078000000000000114e+01,5.132803902594362810e-02,5.341509753792661463e-02,3.246000688671875078e-01,-1.537774992323068357e+00,5.038628617043265923e-01,-7.938450558736964702e-02
