t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
2.160000000000000142e+01,1.929720410060690727e-01,1.929720492349170091e-01,1.929728638912492078e-01,1.930543352121497636e-01,2.012570341974660448e-01,-4.541353831448741163e-01
2.160999999999999943e+01,1.793687212448098478e-01,1.793687293435090035e-01,1.793695311151132232e-01,1.794497140302711014e-01,1.875244560407117733e-01,-4.104227436191433820e-01
2.162000000000000099e+01,1.656496060424927363e-01,1.656496140014273033e-01,1.656504019363294056e-01,1.657292012365457201e-01,1.736664385039383696e-01,-3.663108620149382877e-01
2.162999999999999901e+01,1.518232134161601465e-01,1.518232212257152602e-01,1.518239943720526841e-01,1.519013148758692200e-01,1.596914975580919216e-01,-3.223160486041874995e-01
2.164000000000000057e+01,1.378981939725471284e-01,1.378982016231374841e-01,1.378989590319636693e-01,1.379747058382136682e-01,1.456083098567228507e-01,-2.787920498507490130e-01
2.165000000000000213e+01,1.238833219051613810e-01,1.238833293872600716e-01,1.238840701154116652e-01,1.239581488944869331e-01,1.314257045009407654e-01,-2.359621896391981000e-01
2.166000000000000014e+01,1.097874855080517298e-01,1.097874928122197502e-01,1.097882159252355494e-01,1.098605332270537471e-01,1.171526541546506761e-01,-1.939579494873350241e-01
2.167000000000000171e+01,9.561967721879088833e-02,9.561968433570691706e-02,9.562038891078093739e-02,9.569085246756922625e-02,1.027982655258305594e-01,-1.528509343862646253e-01
2.167999999999999972e+01,8.138898322828727605e-02,8.138899014877781779e-02,8.138967527772789090e-02,8.145819426841706401e-02,8.837176921765960147e-02,-1.126755834666995360e-01
2.169000000000000128e+01,6.710457268101643891e-02,6.710457939608552302e-02,6.710524418831495530e-02,6.717172953947803116e-02,7.388250895269665719e-02,-7.344408549577768897e-02
2.169999999999999929e+01,5.277568649178026455e-02,5.277569299263921293e-02,5.277633657806778122e-02,5.284070126892850827e-02,5.933993025184497450e-02,-3.515574241270352784e-02
2.171000000000000085e+01,3.841162584634063432e-02,3.841163212443735736e-02,3.841225365640218992e-02,3.847441302280622810e-02,4.475356863142816027e-02,2.197335490336294050e-03
2.171999999999999886e+01,2.402174048274135706e-02,2.402174652978883440e-02,2.402234518787359913e-02,2.408221718115707496e-02,3.013303725450237197e-02,3.862687381181795221e-02
2.173000000000000043e+01,9.615416678977686468e-03,9.615422486981804046e-03,9.615997479763157413e-03,9.673502950167733178e-03,1.548801418481830783e-02,7.414654660584740764e-02
2.174000000000000199e+01,-4.797934897616990511e-03,-4.797929336330826293e-03,-4.797378768637308027e-03,-4.742315802036442887e-03,8.282292640400673589e-04,1.087710044613997562e-01
2.175000000000000000e+01,-1.920889146421226462e-02,-1.920888615697358137e-02,-1.920836073998725274e-02,-1.915581284059212491e-02,-1.383654933437564877e-02,1.425154711222108572e-01
2.176000000000000156e+01,-3.360803046066022925e-02,-3.360802541442938635e-02,-3.360752583721544895e-02,-3.355756191883964290e-02,-2.849652881673502697e-02,1.753956903649369625e-01
2.176999999999999957e+01,-4.798594190088265737e-02,-4.798593712222815055e-02,-4.798546403506387392e-02,-4.793814913173433112e-02,-4.314190564772048264e-02,2.074280839702663526e-01
2.178000000000000114e+01,-6.233324068212962865e-02,-6.233323617720716581e-02,-6.233279018951651262e-02,-6.228818524698193082e-02,-5.776287957008004875e-02,2.386300300189949652e-01
2.178999999999999915e+01,-7.664057878218859254e-02,-7.664057455672226848e-02,-7.664015623518924403e-02,-7.659831792529848971e-02,-7.234966767002061483e-02,2.690202004457624696e-01
2.180000000000000071e+01,-9.089865731450777475e-02,-9.089865337377284193e-02,-9.089826324065104768e-02,-9.085924379153394181e-02,-8.689251842176026752e-02,2.986189147064536309e-01
2.180999999999999872e+01,-1.050982383705242607e-01,-1.050982347193321897e-01,-1.050978732509565694e-01,-1.050617202998132549e-01,-1.013817256414637907e-01,3.274484780611395252e-01
2.182000000000000028e+01,-1.192301566073080826e-01,-1.192301532499936145e-01,-1.192298208755040168e-01,-1.191965773396866241e-01,-1.158076422825980722e-01,3.555334807549650478e-01
2.183000000000000185e+01,-1.332853305297907187e-01,-1.332853274702011648e-01,-1.332850245704818859e-01,-1.332547285391706138e-01,-1.301606939928804940e-01,3.829010393357582531e-01
2.183999999999999986e+01,-1.472547734166516076e-01,-1.472547706581384119e-01,-1.472544975649777710e-01,-1.472271822178735923e-01,-1.444313923735818517e-01,4.095809654120613486e-01
2.185000000000000142e+01,-1.611296038534321129e-01,-1.611296013988445242e-01,-1.611293583943207985e-01,-1.611050519409384374e-01,-1.586103478710640391e-01,4.356058521459356125e-01
2.185999999999999943e+01,-1.749010558367496415e-01,-1.749010536884308409e-01,-1.749008410045179152e-01,-1.748795666397654491e-01,-1.726882822405995388e-01,4.610110708217946551e-01
2.187000000000000099e+01,-1.885604884011042870e-01,-1.885604865608896397e-01,-1.885603043792827005e-01,-1.885420802690465081e-01,-1.866560405262502609e-01,4.858346749587521551e-01
2.187999999999999901e+01,-2.020993947437543514e-01,-2.020993932129717119e-01,-2.020992416651316015e-01,-2.020840809589192211e-01,-2.005046024963026419e-01,5.101172119932007032e-01
2.189000000000000057e+01,-2.155094108281735699e-01,-2.155094096076458909e-01,-2.155092887750561237e-01,-2.154971996242383558e-01,-2.142250934868837331e-01,5.339014474472505434e-01
2.190000000000000213e+01,-2.287823234335842892e-01,-2.287823225236344793e-01,-2.287822324382590700e-01,-2.287732180323561737e-01,-2.278087946278935239e-01,5.572320087542204092e-01
2.191000000000000014e+01,-2.419100776186302593e-01,-2.419100770190875660e-01,-2.419100176640179567e-01,-2.419040763057124510e-01,-2.412471523891016045e-01,5.801549599554653991e-01
2.192000000000000171e+01,-2.548847835992506528e-01,-2.548847833094591842e-01,-2.548847546197612890e-01,-2.548818798166210819e-01,-2.545317874273977377e-01,6.027173204629188152e-01
2.192999999999999972e+01,-2.676987230556768238e-01,-2.676987230745057622e-01,-2.676987249382274392e-01,-2.676989054888542219e-01,-2.676545027188800274e-01,6.249665434671439757e-01
2.194000000000000128e+01,-2.803443548023034082e-01,-2.803443551281588064e-01,-2.803443873875015036e-01,-2.803476075022601766e-01,-2.806072909508587343e-01,6.469499702502551353e-01
2.194999999999999929e+01,-2.928143198582962015e-01,-2.928143204891343609e-01,-2.928143829417733102e-01,-2.928206223878895287e-01,-2.933823411457870400e-01,6.687142774164399617e-01
2.196000000000000085e+01,-3.051014459205406704e-01,-3.051014468538829627e-01,-3.051015392544259575e-01,-3.051107734997435261e-01,-3.059720445292347102e-01,6.903049331283096501e-01
2.196999999999999886e+01,-3.171987512392347441e-01,-3.171987524721833207e-01,-3.171988745337481208e-01,-3.172110748816096004e-01,-3.183689996637579789e-01,7.117656777845102756e-01
2.198000000000000043e+01,-3.290994478891808850e-01,-3.290994494184357744e-01,-3.290996008143255436e-01,-3.291147345823424164e-01,-3.305660167999049937e-01,7.331380420981453705e-01
2.199000000000000199e+01,-3.407969444420456129e-01,-3.407969462639226510e-01,-3.407971266293949864e-01,-3.408151573441077220e-01,-3.425561214931999721e-01,7.544609138448392649e-01
2.200000000000000000e+01,-3.522848481228367801e-01,-3.522848502332861509e-01,-3.522850591674204779e-01,-3.523059467348940155e-01,-3.543325575066013089e-01,7.757701611830363220e-01
2.201000000000000156e+01,-3.635569663866579093e-01,-3.635569687812838513e-01,-3.635572058488860114e-01,-3.635809067385901150e-01,-3.658887890091470640e-01,7.970983184854969483e-01
2.201999999999999957e+01,-3.746073079632080138e-01,-3.746073106372881378e-01,-3.746075753708531519e-01,-3.746340428232690645e-01,-3.772185020760446261e-01,8.184743370994469469e-01
2.203000000000000114e+01,-3.854300834018479227e-01,-3.854300863503539176e-01,-3.854303782520697164e-01,-3.854595624947347865e-01,-3.883156055326066891e-01,8.399234012699409169e-01
2.203999999999999915e+01,-3.960197051461590845e-01,-3.960197083637768678e-01,-3.960200269075562773e-01,-3.960518753437638484e-01,-3.991742312288493744e-01,8.614668072247994024e-01
2.205000000000000071e+01,-4.063707871519820491e-01,-4.063707906331325836e-01,-4.063711352666537491e-01,-4.064055926550890208e-01,-4.097887336770895672e-01,8.831219002879266977e-01
2.205999999999999872e+01,-4.164781440611482477e-01,-4.164781478000080250e-01,-4.164785179467447862e-01,-4.165155266215537777e-01,-4.201536891530093243e-01,9.049020656885252700e-01
2.207000000000000028e+01,-4.263367899519199256e-01,-4.263367939424415054e-01,-4.263371890036861123e-01,-4.263766890993576086e-01,-4.302638942947136780e-01,9.268167646319442898e-01
2.208000000000000185e+01,-4.359419367838313630e-01,-4.359419410197636902e-01,-4.359423603766729993e-01,-4.359842900131288279e-01,-4.401143642394270139e-01,9.488716088375023228e-01
2.208999999999999986e+01,-4.452889924591461046e-01,-4.452889969340547149e-01,-4.452894399496164501e-01,-4.453337354211658328e-01,-4.497003303204238911e-01,9.710684650233447623e-01
2.210000000000000142e+01,-4.543735585640209518e-01,-4.543735632713077344e-01,-4.543740292922967550e-01,-4.544206252730101925e-01,-4.590172373469808553e-01,9.934055810568366285e-01
2.210999999999999943e+01,-4.631914278396755957e-01,-4.631914327725978331e-01,-4.631919211314906581e-01,-4.632407508787607098e-01,-4.680607405574415125e-01,1.015877726437330208e+00
2.212000000000000099e+01,-4.717385814052322823e-01,-4.717385865569216352e-01,-4.717390965737666142e-01,-4.717900921094905220e-01,-4.768267023044122643e-01,1.038476338808180799e+00
2.212999999999999901e+01,-4.800111857584509201e-01,-4.800111911219322458e-01,-4.800117221061677153e-01,-4.800648143720852579e-01,-4.853111884033553536e-01,1.061189670201178048e+00
2.214000000000000057e+01,-4.880055895756985063e-01,-4.880055951439069006e-01,-4.880061463961168911e-01,-4.880612654483788004e-01,-4.935104642839349132e-01,1.084002926085690266e+00
2.215000000000000213e+01,-4.957183203348011769e-01,-4.957183261005995156e-01,-4.957188969142062307e-01,-4.957759721021256505e-01,-5.014209909515325858e-01,1.106898392060579051e+00
2.216000000000000014e+01,-5.031460808371210902e-01,-5.031460867933165160e-01,-5.031466764562382288e-01,-5.032056365802929365e-01,-5.090394207974670016e-01,1.129855542739052421e+00
2.217000000000000171e+01,-5.102857456057596774e-01,-5.102857517451196978e-01,-5.102863595413351661e-01,-5.103471330049595966e-01,-5.163625932829437604e-01,1.152851128382716528e+00
2.217999999999999972e+01,-5.171343571953004314e-01,-5.171343635105679626e-01,-5.171349887216288854e-01,-5.171975036864969733e-01,-5.233875305239303888e-01,1.175859235150454207e+00
2.219000000000000128e+01,-5.236891224581865512e-01,-5.236891289420946283e-01,-5.236897708485699354e-01,-5.237539553814372084e-01,-5.301114328584217716e-01,1.198851315020911912e+00
2.219999999999999929e+01,-5.299474087820975621e-01,-5.299474154273832172e-01,-5.299480733102377439e-01,-5.300138555171773902e-01,-5.365316743767464258e-01,1.221796181799884584e+00
2.221000000000000085e+01,-5.359067403237697258e-01,-5.359067471231871993e-01,-5.359074202650935259e-01,-5.359747284202172057e-01,-5.426457984529637901e-01,1.244659969294619639e+00
2.221999999999999886e+01,-5.415647942610315457e-01,-5.415648012073650541e-01,-5.415654888939467337e-01,-5.416342515674211766e-01,-5.484515133214042937e-01,1.267406047684713544e+00
2.223000000000000043e+01,-5.469193970880136257e-01,-5.469194041740886858e-01,-5.469201056951017437e-01,-5.469902518718225970e-01,-5.539466877153614854e-01,1.289994893543126686e+00
2.224000000000000199e+01,-5.519685209803425474e-01,-5.519685281990381887e-01,-5.519692428494865633e-01,-5.520407020388093944e-01,-5.591293465905000648e-01,1.312383908826648016e+00
2.225000000000000000e+01,-5.567102802384695792e-01,-5.567102875827281139e-01,-5.567110146639167034e-01,-5.567837170055911500e-01,-5.639976669521181707e-01,1.334527182092071662e+00
2.226000000000000156e+01,-5.611429278399215903e-01,-5.611429353027592715e-01,-5.611436741232851411e-01,-5.612175504852749963e-01,-5.685499738170697315e-01,1.356375185726843569e+00
2.226999999999999957e+01,-5.652648521122911607e-01,-5.652648596868072861e-01,-5.652656095634900346e-01,-5.653405916352103322e-01,-5.727847363245108792e-01,1.377874400093396012e+00
2.228000000000000114e+01,-5.690745735457262144e-01,-5.690745812251116753e-01,-5.690753414838667368e-01,-5.691513618656083295e-01,-5.767005640068785244e-01,1.398966855500060724e+00
2.228999999999999915e+01,-5.725707417633674190e-01,-5.725707495409133596e-01,-5.725715195175695715e-01,-5.726485118012232256e-01,-5.802962032454398456e-01,1.419589580195763645e+00
2.230000000000000071e+01,-5.757521326647050408e-01,-5.757521405338105192e-01,-5.757529195748711803e-01,-5.758308184175902067e-01,-5.835705339200337738e-01,1.439673941494272746e+00
2.230999999999999872e+01,-5.786176457466714051e-01,-5.786176537008504983e-01,-5.786184411642009140e-01,-5.786971823621500643e-01,-5.865225662670521256e-01,1.459144866498249593e+00
2.232000000000000028e+01,-5.811663016281077843e-01,-5.811663096609960277e-01,-5.811671049165624270e-01,-5.812466254706711855e-01,-5.891514379580633509e-01,1.477919928425253104e+00
2.233000000000000185e+01,-5.833972397827320577e-01,-5.833972478880927737e-01,-5.833980503184507116e-01,-5.834782884921765334e-01,-5.914564114067402123e-01,1.495908286188055492e+00
2.233999999999999986e+01,-5.853097164891510884e-01,-5.853097246608811588e-01,-5.853105336618150689e-01,-5.853914290369761630e-01,-5.934368713133175710e-01,1.513009471179508569e+00
2.235000000000000142e+01,-5.869031030078680766e-01,-5.869031112400029393e-01,-5.869039262210199448e-01,-5.869854197549498886e-01,-5.950923224562547631e-01,1.529112026757686316e+00
2.235999999999999943e+01,-5.881768839979411023e-01,-5.881768922846594139e-01,-5.881777126694622826e-01,-5.882597467393985147e-01,-5.964223877347440972e-01,1.544092028920287962e+00
2.237000000000000099e+01,-5.891306561810432108e-01,-5.891306645166716205e-01,-5.891314897435849796e-01,-5.892140081853406430e-01,-5.974268064655037236e-01,1.557811558365664206e+00
2.237999999999999901e+01,-5.897641272413332025e-01,-5.897641356203499052e-01,-5.897649651427030459e-01,-5.898479132936863545e-01,-5.981054329403896475e-01,1.570117261450304724e+00
2.239000000000000057e+01,-5.900771149891824718e-01,-5.900771234062204273e-01,-5.900779566926958042e-01,-5.901612814264701745e-01,-5.984582352504841385e-01,1.580839248722127222e+00
2.240000000000000213e+01,-5.900695467799580429e-01,-5.900695552298086399e-01,-5.900703917647468488e-01,-5.901540415179661325e-01,-5.984852943675660342e-01,1.589790743101866966e+00
2.241000000000000014e+01,-5.897414591888682223e-01,-5.897414676664836097e-01,-5.897423069501510628e-01,-5.898262317493353502e-01,-5.981868034901445252e-01,1.596769116082864759e+00
2.242000000000000171e+01,-5.890929979439856190e-01,-5.890930064444812597e-01,-5.890938479933001126e-01,-5.891779994845589563e-01,-5.975630676558110199e-01,1.601559218241950244e+00
2.242999999999999972e+01,-5.881244181226068513e-01,-5.881244266412630761e-01,-5.881252699880086254e-01,-5.882096014529517580e-01,-5.966145036113289502e-01,1.603940140664182223e+00
2.244000000000000128e+01,-5.868360846092719463e-01,-5.868360931415362858e-01,-5.868369378354947319e-01,-5.869214042032585565e-01,-5.953416399381046276e-01,1.603696548393182875e+00
2.244999999999999929e+01,-5.852284727948909859e-01,-5.852284813363788363e-01,-5.852293269434696299e-01,-5.853138848081337331e-01,-5.937451174327547099e-01,1.600635195931209509e+00
2.246000000000000085e+01,-5.833021695403913798e-01,-5.833021780868867801e-01,-5.833030241897537715e-01,-5.833876318182219523e-01,-5.918256897397362604e-01,1.594605838196502035e+00
2.246999999999999886e+01,-5.810578743827748971e-01,-5.810578829302318615e-01,-5.810587291282980349e-01,-5.811433464628370515e-01,-5.895842242146671630e-01,1.585523485563026025e+00
2.248000000000000043e+01,-5.784964009796413897e-01,-5.784964095241831306e-01,-5.784972554336709205e-01,-5.785818440962073872e-01,-5.870217030278417347e-01,1.573386615578306724e+00
2.249000000000000199e+01,-5.756186787867261234e-01,-5.756186873246458280e-01,-5.756195325785634642e-01,-5.757040558725514678e-01,-5.841392244933683031e-01,1.558285198583055253e+00
2.250000000000000000e+01,-5.724257549645669352e-01,-5.724257634923267668e-01,-5.724266077404233100e-01,-5.725110306420443385e-01,-5.809380046109974272e-01,1.540394658631115465e+00
2.251000000000000156e+01,-5.689187964959601107e-01,-5.689188050101903205e-01,-5.689196479188718403e-01,-5.690039370679684794e-01,-5.774193788105858038e-01,1.519956695217637099e+00
2.251999999999999957e+01,-5.650990925054648617e-01,-5.650991010029629003e-01,-5.650999422551761242e-01,-5.651840659483111651e-01,-5.735848038924875603e-01,1.497252530585816643e+00
2.253000000000000114e+01,-5.609680567762751480e-01,-5.609680652540041113e-01,-5.609689045490855452e-01,-5.610528327246846469e-01,-5.694358601545219667e-01,1.472575848938916909e+00
2.253999999999999915e+01,-5.565272304457297148e-01,-5.565272389008161236e-01,-5.565280759543050904e-01,-5.566117801684778987e-01,-5.649742536732309528e-01,1.446211014847996967e+00
2.255000000000000071e+01,-5.517782848621410885e-01,-5.517782932918731120e-01,-5.517791278352862649e-01,-5.518625812355296700e-01,-5.602018187426182072e-01,1.418418904298309968e+00
2.255999999999999872e+01,-5.467230245908716313e-01,-5.467230329926959786e-01,-5.467238647732651780e-01,-5.468070420800645870e-01,-5.551205204537220661e-01,1.389429910945235935e+00
2.257000000000000028e+01,-5.413633905581096695e-01,-5.413633989296288140e-01,-5.413642277100019218e-01,-5.414471051968350324e-01,-5.497324573941400061e-01,1.359442297578567604e+00
2.258000000000000185e+01,-5.357014633190672059e-01,-5.357014716580360547e-01,-5.357022972159410923e-01,-5.357848526576860504e-01,-5.440398644454487176e-01,1.328623853316806880e+00
2.258999999999999986e+01,-5.297394664077353932e-01,-5.297394747120570679e-01,-5.297402968399169687e-01,-5.298225094790184331e-01,-5.380451156644411315e-01,1.297115214968803221e+00
2.260000000000000142e+01,-5.234797697709875353e-01,-5.234797780387097088e-01,-5.234805965432235419e-01,-5.235624470517873386e-01,-5.317507272347723468e-01,1.265033756557102151e+00
2.260999999999999943e+01,-5.169248932689597398e-01,-5.169249014982693069e-01,-5.169257161999476491e-01,-5.170071866322762943e-01,-5.251593604752342603e-01,1.232477414997388276e+00
2.262000000000000099e+01,-5.100775102068532130e-01,-5.100775183960715164e-01,-5.100783291287277477e-01,-5.101594028692469918e-01,-5.182738248747954524e-01,1.199528141669715664e+00
2.262999999999999901e+01,-5.029404508830891407e-01,-5.029404590306663092e-01,-5.029412656408631666e-01,-5.030219273472877894e-01,-5.110970810978519019e-01,1.166254865381144867e+00
2.264000000000000057e+01,-4.955167061299971532e-01,-4.955167142345059950e-01,-4.955175165809544424e-01,-4.955977521254218976e-01,-5.036322440193520267e-01,1.132715957835414899e+00
2.265000000000000213e+01,-4.878094308243484667e-01,-4.878094388844779195e-01,-4.878102368373899989e-01,-4.878900332455506361e-01,-4.958825857037150175e-01,1.098961243741047200e+00
2.266000000000000014e+01,-4.798219473440245020e-01,-4.798219553585728603e-01,-4.798227487989661366e-01,-4.799020941752429881e-01,-4.878515383265054073e-01,1.065033616288220575e+00
2.267000000000000171e+01,-4.715577489405533007e-01,-4.715577569084201670e-01,-4.715585457273722136e-01,-4.716374291823980380e-01,-4.795426970124982979e-01,1.030970321812310520e+00
2.267999999999999972e+01,-4.630205030079239670e-01,-4.630205109281027021e-01,-4.630212950259561810e-01,-4.630997065963096126e-01,-4.709598225694593410e-01,9.968039725840415199e-01
2.269000000000000128e+01,-4.542140542184671115e-01,-4.542140620900361747e-01,-4.542148413755544012e-01,-4.542927719386823382e-01,-4.621068440971605185e-01,9.625633393305204066e-01
2.269999999999999929e+01,-4.451424274983325491e-01,-4.451424353204463946e-01,-4.451432097099188856e-01,-4.452206508973247101e-01,-4.529878614511640977e-01,9.282739672861689550e-01
2.271000000000000085e+01,-4.358098308202233984e-01,-4.358098385921030937e-01,-4.358106080084021006e-01,-4.358875521120877949e-01,-4.436071475237439166e-01,8.939586525680988105e-01
2.271999999999999886e+01,-4.262206577822540976e-01,-4.262206655031769986e-01,-4.262214298747649677e-01,-4.262978697427310948e-01,-4.339691503259635597e-01,8.596378096170992356e-01
2.273000000000000043e+01,-4.163794899409777872e-01,-4.163794976102672685e-01,-4.163802568701568951e-01,-4.164561858020219831e-01,-4.240784948629388595e-01,8.253297555700873644e-01
2.274000000000000199e+01,-4.062910988752288510e-01,-4.062911064922432591e-01,-4.062918605769133551e-01,-4.063672722233558909e-01,-4.139399847583872805e-01,7.910509335358598682e-01
2.275000000000000000e+01,-3.959604479683461742e-01,-3.959604555324674480e-01,-3.959612043807348991e-01,-3.960360926250440228e-01,-4.035586036185850878e-01,7.568160934692044206e-01
2.276000000000000156e+01,-3.853926938530197743e-01,-3.853927013636416765e-01,-3.853934449154932107e-01,-3.854678037542573765e-01,-3.929395161119356716e-01,7.226384465244887201e-01
2.276999999999999957e+01,-3.745931875095243613e-01,-3.745931949660403770e-01,-3.745939331614280832e-01,-3.746677565877396532e-01,-3.820880687418862776e-01,6.885298073213081960e-01
2.278000000000000114e+01,-3.635674749934899586e-01,-3.635674823952806944e-01,-3.635682151728858447e-01,-3.636414970579328054e-01,-3.710097902913793710e-01,6.545007362090895509e-01
2.278999999999999915e+01,-3.523212977666471679e-01,-3.523213051130677509e-01,-3.523220324090370337e-01,-3.523947663708453248e-01,-3.597103919249544646e-01,6.205606894161824760e-01
2.280000000000000071e+01,-3.408605925969108719e-01,-3.408605998872776821e-01,-3.408613216339374530e-01,-3.409335008963005897e-01,-3.481957669308964887e-01,5.867181896364335181e-01
2.280999999999999872e+01,-3.291914909997480931e-01,-3.291914982333258299e-01,-3.291922143578810411e-01,-3.292638316392094699e-01,-3.364719900781254491e-01,5.529810204622699343e-01
2.282000000000000028e+01,-3.173203182390013088e-01,-3.173203254149897234e-01,-3.173210358382159146e-01,-3.173920832159380367e-01,-3.245453165765626591e-01,5.193564512902828501e-01
2.283000000000000185e+01,-3.052535918242104129e-01,-3.052535989417309858e-01,-3.052543035766639989e-01,-3.053247723490837284e-01,-3.124221806313231542e-01,4.858514965631559046e-01
2.283999999999999986e+01,-2.929980194963042739e-01,-2.929980265543873363e-01,-2.929987253050212459e-01,-2.930686058628106383e-01,-3.001091935761884821e-01,4.524732112073249768e-01
2.285000000000000142e+01,-2.805604966978215153e-01,-2.805605036953929265e-01,-2.805611964553945681e-01,-2.806304781623176203e-01,-2.876131415696375759e-01,4.192290240997362805e-01
2.285999999999999943e+01,-2.679481035159296809e-01,-2.679481104517983381e-01,-2.679487971032478710e-01,-2.680174681714598828e-01,-2.749409828381210730e-01,3.861271091620653295e-01
2.287000000000000099e+01,-2.551681010759624391e-01,-2.551681079488079540e-01,-2.551687883609740082e-01,-2.552368357078582672e-01,-2.620998444783660952e-01,3.531767934277940668e-01
2.287999999999999901e+01,-2.422279273634716512e-01,-2.422279341718320822e-01,-2.422286081999935892e-01,-2.422960173394111960e-01,-2.490970188122744733e-01,3.203890015716693851e-01
2.289000000000000057e+01,-2.291351924975508769e-01,-2.291351992398118487e-01,-2.291358667241359948e-01,-2.292026216711992304e-01,-2.359399592630244125e-01,2.877767343352526930e-01
2.290000000000000213e+01,-2.158976734703664802e-01,-2.158976801447500815e-01,-2.158983409092365691e-01,-2.159644240586334196e-01,-2.226362757738730713e-01,2.553555798828748835e-01
2.291000000000000014e+01,-2.025233082893215797e-01,-2.025233148938768435e-01,-2.025239687453793402e-01,-2.025893607690174014e-01,-2.091937297718159672e-01,2.231442554281469759e-01
2.292000000000000171e+01,-1.890201895743260918e-01,-1.890201961069199466e-01,-1.890208428342553537e-01,-1.890855226002235434e-01,-1.956202286777143640e-01,1.911651762490927386e-01
2.292999999999999972e+01,-1.753965576174724705e-01,-1.753965640757815525e-01,-1.753972034489369447e-01,-1.754611479545559738e-01,-1.819238199597310035e-01,1.594450463416363095e-01
2.294000000000000128e+01,-1.616607929147331202e-01,-1.616607992962370566e-01,-1.616614310656837028e-01,-1.617246153643658868e-01,-1.681126847284617754e-01,1.280154609360795726e-01
2.294999999999999929e+01,-1.478214081706931415e-01,-1.478214144726686108e-01,-1.478220383687932349e-01,-1.478844354795758875e-01,-1.541951309045836715e-01,9.691350171734580687e-02
2.296000000000000085e+01,-1.338870397798818945e-01,-1.338870459993981021e-01,-1.338876617320605145e-01,-1.339492426218266419e-01,-1.401795860011052497e-01,6.618228971760525825e-02
2.296999999999999886e+01,-1.198664388540190001e-01,-1.198664449879347227e-01,-1.198670522461556670e-01,-1.199277858157817428e-01,-1.260745894546636270e-01,3.587143307412926641e-02
2.298000000000000043e+01,-1.057684618356056205e-01,-1.057684678805674849e-01,-1.057690663323584690e-01,-1.058289193738124606e-01,-1.118887845842528039e-01,6.037261000494897889e-03
2.299000000000000199e+01,-9.160206062877501720e-02,-9.160206658121711198e-02,-9.160265587355514993e-02,-9.166159307200343054e-02,-9.763091018482938921e-02,-2.325733677546015787e-02
2.300000000000000000e+01,-7.737627237692712434e-02,-7.737627823307231811e-02,-7.737685799202437265e-02,-7.743484194390254371e-02,-8.330979178447610323e-02,-5.194375286138436243e-02
2.301000000000000156e+01,-6.310020888992143306e-02,-6.310021464578424721e-02,-6.310078447678472979e-02,-6.315777572160764797e-02,-6.893433258068439040e-02,-7.994961765750774330e-02
2.301999999999999957e+01,-4.878304576190209407e-02,-4.878305141329300487e-02,-4.878361090157639496e-02,-4.883956795403514989e-02,-5.451350407285974337e-02,-1.072024530302848333e-01
2.303000000000000114e+01,-3.443401121282255173e-02,-3.443401675535394391e-02,-3.443456546654366512e-02,-3.448944487391039648e-02,-4.005633641102766124e-02,-1.336356941570597257e-01
2.303999999999999915e+01,-2.006237470413928248e-02,-2.006238013323287384e-02,-2.006291761408252050e-02,-2.011667404465476011e-02,-2.557190855659385864e-02,-1.591975734861451608e-01
2.305000000000000071e+01,-5.677435400260074858e-03,-5.677440711156020101e-03,-5.677966490443872583e-03,-5.730552812870874646e-03,-1.106933823790043694e-02,-1.838626157575849185e-01
2.305999999999999872e+01,8.711489525206513040e-03,8.711484337439059575e-03,8.710970747868184219e-03,8.659603359072134965e-03,3.442228297441363074e-03,-2.076439259739387144e-01
2.307000000000000028e+01,2.309507665222981787e-02,2.309507159268077772e-02,2.309457069673160820e-02,2.304447264194115635e-02,1.795362663478351425e-02,-2.306023608884874565e-01
2.308000000000000185e+01,3.746400810934945314e-02,3.746400318325446288e-02,3.746351549926202340e-02,3.741473862046006821e-02,3.245568464170538875e-02,-2.528474966411436986e-01
2.308999999999999986e+01,5.180898334963855711e-02,5.180897856236445220e-02,5.180850462164747483e-02,5.176110205900380512e-02,4.693923297468395595e-02,-2.745271131490426009e-01
2.310000000000000142e+01,6.612073085875443124e-02,6.612072621578343745e-02,6.612026656108029032e-02,6.607429259889330275e-02,6.139511561015681407e-02,-2.958070222359039381e-01
2.310999999999999943e+01,8.039001974559190078e-02,8.039001525250472069e-02,8.038957043630282073e-02,8.034508033220531809e-02,7.581420035790040202e-02,-3.168481634395304836e-01
2.312000000000000099e+01,9.460767116315652037e-02,9.460766682561441709e-02,9.460723740838374030e-02,9.456428721885393185e-02,9.018738930224803885e-02,-3.377887156286288328e-01
2.312999999999999901e+01,1.087645695203851570e-01,1.087645653441113580e-01,1.087641518924551548e-01,1.087227982858241238e-01,1.045056291644333307e-01,-3.587351998610307513e-01
2.314000000000000057e+01,1.228516734311966979e-01,1.228516694219570632e-01,1.228512725066933237e-01,1.228115725732116109e-01,1.187599215240997957e-01,-3.797618452189572280e-01
2.315000000000000213e+01,1.368600263655702087e-01,1.368600225291532468e-01,1.368596427233392809e-01,1.368216537801334454e-01,1.329413328713370257e-01,-4.009150238491005491e-01
2.316000000000000014e+01,1.507807669609405321e-01,1.507807633031369443e-01,1.507804011800518706e-01,1.507441805650818756e-01,1.470410044524627646e-01,-4.222195774271250701e-01
